ID,sex,acceptTime,submitTime,condition,list,trials,phase,trial,type,text,choice1,choice2,choice3,choice4,correctChoice,oldNew,response,choice,choice1_order,choice2_order,choice3_order,choice4_order,choice_order,binaryCorrect,noun,inner,outer
3839,ARVSVYBL46LC9,female,"Tue May 07 13:12:03 PDT 2013","Tue May 07 13:20:38 PDT 2013",NAdjNum,list_B_NumAdj,testTrial8_NNum_six vases_six vases_vases six_-----_-----_2_new_radio6,test,testTrial8,NNum,six vases,six vases,vases six,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,vase,six,NA
3840,ARVSVYBL46LC9,female,"Tue May 07 13:12:03 PDT 2013","Tue May 07 13:20:38 PDT 2013",NAdjNum,list_B_NumAdj,testTrial9_NAdjNum_four orange pillows_pillows four orange_pillows orange four_four orange pillows_orange four pillows_2_old_radio6,test,testTrial9,NAdjNum,four orange pillows,pillows four orange,pillows orange four,four orange pillows,orange four pillows,2,old,radio6,2,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NInnerOuter,1,pillow,orange,four
3851,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial39_NNumDem_these nine ribbons_nine these ribbons_these nine ribbons_ribbons these nine_ribbons nine these_4_new_radio7,test,testTrial39,NNumDem,these nine ribbons,nine these ribbons,these nine ribbons,ribbons these nine,ribbons nine these,4,new,radio7,3,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,NOuterInner,0,ribbon,nine,these
3852,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial37_NNumDem_these three keys_three these keys_these three keys_keys these three_keys three these_4_new_radio8,test,testTrial37,NNumDem,these three keys,three these keys,these three keys,keys these three,keys three these,4,new,radio8,4,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,NInnerOuter,1,key,three,these
3853,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial38_NDem_those horses_horses those_those horses_-----_-----_1_old_radio5,test,testTrial38,NDem,those horses,horses those,those horses,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,horse,those,NA
3854,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial31_NDem_that box_box that_that box_-----_-----_1_new_radio5,test,testTrial31,NDem,that box,box that,that box,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,box,that,NA
3855,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial32_NNum_one duck_duck one_one duck_-----_-----_1_old_radio5,test,testTrial32,NNum,one duck,duck one,one duck,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,duck,one,NA
3856,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial30_NNumDem_those two couches_two those couches_couches two those_couches those two_those two couches_2_new_radio5,test,testTrial30,NNumDem,those two couches,two those couches,couches two those,couches those two,those two couches,2,new,radio5,1,InnerOuterN,NInnerOuter,NOuterInner,OuterInnerN,InnerOuterN,0,couch,two,those
3857,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial35_NDem_this pig_this pig_pig this_-----_-----_2_old_radio6,test,testTrial35,NDem,this pig,this pig,pig this,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,pig,this,NA
3858,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial36_NDem_these bananas_these bananas_bananas these_-----_-----_2_new_radio6,test,testTrial36,NDem,these bananas,these bananas,bananas these,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,banana,these,NA
3859,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial33_NNumDem_these five shoes_shoes these five_these five shoes_shoes five these_five these shoes_3_old_radio7,test,testTrial33,NNumDem,these five shoes,shoes these five,these five shoes,shoes five these,five these shoes,3,old,radio7,3,NOuterInner,OuterInnerN,NInnerOuter,InnerOuterN,NInnerOuter,1,shoe,five,these
3860,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial34_NDem_this duck_this duck_duck this_-----_-----_2_old_radio6,test,testTrial34,NDem,this duck,this duck,duck this,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,duck,this,NA
3861,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial48_NNumDem_those five hats_five those hats_hats five those_those five hats_hats those five_2_old_radio6,test,testTrial48,NNumDem,those five hats,five those hats,hats five those,those five hats,hats those five,2,old,radio6,2,InnerOuterN,NInnerOuter,OuterInnerN,NOuterInner,NInnerOuter,1,hat,five,those
3862,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial49_NNumDem_those seven chairs_seven those chairs_those seven chairs_chairs seven those_chairs those seven_3_new_radio7,test,testTrial49,NNumDem,those seven chairs,seven those chairs,those seven chairs,chairs seven those,chairs those seven,3,new,radio7,3,InnerOuterN,OuterInnerN,NInnerOuter,NOuterInner,NInnerOuter,1,chair,seven,those
3863,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial40_NNum_two bananas_two bananas_bananas two_-----_-----_2_new_radio6,test,testTrial40,NNum,two bananas,two bananas,bananas two,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,banana,two,NA
3864,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial41_NNumDem_these three shirts_shirts these three_these three shirts_three these shirts_shirts three these_4_new_radio8,test,testTrial41,NNumDem,these three shirts,shirts these three,these three shirts,three these shirts,shirts three these,4,new,radio8,4,NOuterInner,OuterInnerN,InnerOuterN,NInnerOuter,NInnerOuter,1,shirt,three,these
3865,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial42_NNumDem_those nine suitcases_suitcases nine those_nine those suitcases_suitcases those nine_those nine suitcases_1_new_radio5,test,testTrial42,NNumDem,those nine suitcases,suitcases nine those,nine those suitcases,suitcases those nine,those nine suitcases,1,new,radio5,1,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NInnerOuter,1,suitcase,nine,those
3866,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial43_NDem_these leaves_these leaves_leaves these_-----_-----_2_new_radio6,test,testTrial43,NDem,these leaves,these leaves,leaves these,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,leaf,these,NA
3867,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial44_NNumDem_those three pineapples_pineapples three those_pineapples those three_three those pineapples_those three pineapples_1_new_radio5,test,testTrial44,NNumDem,those three pineapples,pineapples three those,pineapples those three,three those pineapples,those three pineapples,1,new,radio5,1,NInnerOuter,NOuterInner,InnerOuterN,OuterInnerN,NInnerOuter,1,pineapple,three,those
3868,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial45_NDem_these pillows_pillows these_these pillows_-----_-----_1_old_radio5,test,testTrial45,NDem,these pillows,pillows these,these pillows,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,pillow,these,NA
3869,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial46_NNum_six vases_six vases_vases six_-----_-----_2_new_radio6,test,testTrial46,NNum,six vases,six vases,vases six,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,vase,six,NA
3870,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial47_NNumDem_these six handbags_six these handbags_handbags six these_these six handbags_handbags these six_2_new_radio6,test,testTrial47,NNumDem,these six handbags,six these handbags,handbags six these,these six handbags,handbags these six,2,new,radio6,2,InnerOuterN,NInnerOuter,OuterInnerN,NOuterInner,NInnerOuter,1,handbag,six,these
3871,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial12_NDem_that spatula_spatula that_that spatula_-----_-----_1_old_radio8,test,testTrial12,NDem,that spatula,spatula that,that spatula,-----,-----,1,old,radio8,4,twoWords,twoWords,twoWords,twoWords,twoWords,0,spatula,that,NA
3872,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial11_NNumDem_those six handbags_those six handbags_six those handbags_handbags six those_handbags those six_3_new_radio8,test,testTrial11,NNumDem,those six handbags,those six handbags,six those handbags,handbags six those,handbags those six,3,new,radio8,4,OuterInnerN,InnerOuterN,NInnerOuter,NOuterInner,NOuterInner,0,handbag,six,those
3873,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial14_NNumDem_these ten spatulas_spatulas ten these_ten these spatulas_spatulas these ten_these ten spatulas_1_old_radio7,test,testTrial14,NNumDem,these ten spatulas,spatulas ten these,ten these spatulas,spatulas these ten,these ten spatulas,1,old,radio7,3,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NOuterInner,0,spatula,ten,these
3874,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial13_NNumDem_those nine bananas_bananas those nine_bananas nine those_those nine bananas_nine those bananas_2_new_radio5,test,testTrial13,NNumDem,those nine bananas,bananas those nine,bananas nine those,those nine bananas,nine those bananas,2,new,radio5,1,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NOuterInner,0,banana,nine,those
3875,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial10_NNum_ten pigs_pigs ten_ten pigs_-----_-----_1_old_radio5,test,testTrial10,NNum,ten pigs,pigs ten,ten pigs,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,pig,ten,NA
3876,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial19_NNumDem_these four pillows_pillows four these_pillows these four_four these pillows_these four pillows_1_old_radio5,test,testTrial19,NNumDem,these four pillows,pillows four these,pillows these four,four these pillows,these four pillows,1,old,radio5,1,NInnerOuter,NOuterInner,InnerOuterN,OuterInnerN,NInnerOuter,1,pillow,four,these
3877,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial16_NNumDem_those two couches_couches two those_couches those two_those two couches_two those couches_1_new_radio6,test,testTrial16,NNumDem,those two couches,couches two those,couches those two,those two couches,two those couches,1,new,radio6,2,NInnerOuter,NOuterInner,OuterInnerN,InnerOuterN,NOuterInner,0,couch,two,those
3878,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial15_NNumDem_those ten scarves_scarves ten those_ten those scarves_those ten scarves_scarves those ten_1_old_radio8,test,testTrial15,NNumDem,those ten scarves,scarves ten those,ten those scarves,those ten scarves,scarves those ten,1,old,radio8,4,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NOuterInner,0,scarf,ten,those
3879,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial18_NDem_this ribbon_ribbon this_this ribbon_-----_-----_1_new_radio5,test,testTrial18,NDem,this ribbon,ribbon this,this ribbon,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,ribbon,this,NA
3880,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial17_NNumDem_these two chairs_two these chairs_these two chairs_chairs two these_chairs these two_3_new_radio7,test,testTrial17,NNumDem,these two chairs,two these chairs,these two chairs,chairs two these,chairs these two,3,new,radio7,3,InnerOuterN,OuterInnerN,NInnerOuter,NOuterInner,NInnerOuter,1,chair,two,these
3881,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial25_NNumDem_these eight pigs_pigs these eight_these eight pigs_eight these pigs_pigs eight these_4_old_radio8,test,testTrial25,NNumDem,these eight pigs,pigs these eight,these eight pigs,eight these pigs,pigs eight these,4,old,radio8,4,NOuterInner,OuterInnerN,InnerOuterN,NInnerOuter,NInnerOuter,1,pig,eight,these
3882,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial24_NNum_five spatulas_spatulas five_five spatulas_-----_-----_1_old_radio5,test,testTrial24,NNum,five spatulas,spatulas five,five spatulas,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,spatula,five,NA
3883,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial23_NNum_seven boxes_boxes seven_seven boxes_-----_-----_1_new_radio5,test,testTrial23,NNum,seven boxes,boxes seven,seven boxes,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,box,seven,NA
3884,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial22_NNum_three ribbons_ribbons three_three ribbons_-----_-----_1_new_radio5,test,testTrial22,NNum,three ribbons,ribbons three,three ribbons,-----,-----,1,new,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,ribbon,three,NA
3885,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial21_NNum_nine leaves_nine leaves_leaves nine_-----_-----_2_new_radio6,test,testTrial21,NNum,nine leaves,nine leaves,leaves nine,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,leaf,nine,NA
3886,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial20_NNum_eight pillows_eight pillows_pillows eight_-----_-----_2_old_radio6,test,testTrial20,NNum,eight pillows,eight pillows,pillows eight,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,pillow,eight,NA
3887,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial29_NNumDem_those six shovels_shovels those six_those six shovels_shovels six those_six those shovels_3_new_radio5,test,testTrial29,NNumDem,those six shovels,shovels those six,those six shovels,shovels six those,six those shovels,3,new,radio5,1,NOuterInner,OuterInnerN,NInnerOuter,InnerOuterN,NOuterInner,0,shovel,six,those
3888,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial28_NNumDem_those seven pears_pears those seven_those seven pears_seven those pears_pears seven those_4_new_radio8,test,testTrial28,NNumDem,those seven pears,pears those seven,those seven pears,seven those pears,pears seven those,4,new,radio8,4,NOuterInner,OuterInnerN,InnerOuterN,NInnerOuter,NInnerOuter,1,pear,seven,those
3889,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial27_NNumDem_those three shovels_three those shovels_shovels those three_shovels three those_those three shovels_3_new_radio6,test,testTrial27,NNumDem,those three shovels,three those shovels,shovels those three,shovels three those,those three shovels,3,new,radio6,2,InnerOuterN,NOuterInner,NInnerOuter,OuterInnerN,NOuterInner,0,shovel,three,those
3890,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial26_NDem_those vases_those vases_vases those_-----_-----_2_new_radio6,test,testTrial26,NDem,those vases,those vases,vases those,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,vase,those,NA
3911,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial1_NNum_four horses_four horses_horses four_-----_-----_2_old_radio6,test,testTrial1,NNum,four horses,four horses,horses four,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,horse,four,NA
3912,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial0_NNumDem_those eight ducks_those eight ducks_ducks those eight_eight those ducks_ducks eight those_4_old_radio6,test,testTrial0,NNumDem,those eight ducks,those eight ducks,ducks those eight,eight those ducks,ducks eight those,4,old,radio6,2,OuterInnerN,NOuterInner,InnerOuterN,NInnerOuter,NOuterInner,0,duck,eight,those
3913,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial3_NNumDem_this one cow_one this cow_this one cow_cow one this_cow this one_3_old_radio7,test,testTrial3,NNumDem,this one cow,one this cow,this one cow,cow one this,cow this one,3,old,radio7,3,InnerOuterN,OuterInnerN,NInnerOuter,NOuterInner,NInnerOuter,1,cow,one,this
3914,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial2_NNumDem_these sevenleaves_leaves these seven_these seven leaves_seven these leaves_leaves seven these_4_new_radio5,test,testTrial2,NNumDem,these sevenleaves,leaves these seven,these seven leaves,seven these leaves,leaves seven these,4,new,radio5,1,NOuterInner,OuterInnerN,InnerOuterN,NInnerOuter,NOuterInner,0,leaf,seven,these
3915,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial4_NNumDem_these two vases_vases two these_vases these two_two these vases_these two vases_1_new_radio5,test,testTrial4,NNumDem,these two vases,vases two these,vases these two,two these vases,these two vases,1,new,radio5,1,NInnerOuter,NOuterInner,InnerOuterN,OuterInnerN,NInnerOuter,1,vase,two,these
3916,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial5_NNumDem_these nine shirts_shirts nine these_nine these shirts_these nine shirts_shirts these nine_1_new_radio5,test,testTrial5,NNumDem,these nine shirts,shirts nine these,nine these shirts,these nine shirts,shirts these nine,1,new,radio5,1,NInnerOuter,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,1,shirt,nine,these
3917,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial6_NNumDem_these six boxes_these six boxes_boxes six these_boxes these six_six these boxes_2_new_radio6,test,testTrial6,NNumDem,these six boxes,these six boxes,boxes six these,boxes these six,six these boxes,2,new,radio6,2,OuterInnerN,NInnerOuter,NOuterInner,InnerOuterN,NInnerOuter,1,box,six,these
3918,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial7_NNumDem_that one cherry_one that cherry_cherry one that_cherry that one_that one cherry_2_old_radio7,test,testTrial7,NNumDem,that one cherry,one that cherry,cherry one that,cherry that one,that one cherry,2,old,radio7,3,InnerOuterN,NInnerOuter,NOuterInner,OuterInnerN,NOuterInner,0,cherry,one,that
3919,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial8_NNumDem_these seven darts_these seven darts_darts seven these_darts these seven_seven these darts_2_new_radio7,test,testTrial8,NNumDem,these seven darts,these seven darts,darts seven these,darts these seven,seven these darts,2,new,radio7,3,OuterInnerN,NInnerOuter,NOuterInner,InnerOuterN,NOuterInner,0,dart,seven,these
3920,A2HR7ZIX42FEPG,female,"Tue Mar 19 07:54:14 PDT 2013","Tue Mar 19 08:02:07 PDT 2013",NNumDem,list_B_DemNum,testTrial9_NNumDem_those four horses_four those horses_those four horses_horses those four_horses four those_4_old_radio7,test,testTrial9,NNumDem,those four horses,four those horses,those four horses,horses those four,horses four those,4,old,radio7,3,InnerOuterN,OuterInnerN,NOuterInner,NInnerOuter,NOuterInner,0,horse,four,those
3921,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial39_NAdjNum_two spotted couches_two spotted couches_couches two spotted_couches spotted two_spotted two couches_3_new_radio6,test,testTrial39,NAdjNum,two spotted couches,two spotted couches,couches two spotted,couches spotted two,spotted two couches,3,new,radio6,2,OuterInnerN,NOuterInner,NInnerOuter,InnerOuterN,NOuterInner,0,couch,spotted,two
3922,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial37_NAdjNum_ten blue spatulas_spatulas ten blue_ten blue spatulas_spatulas blue ten_blue ten spatulas_3_old_radio5,test,testTrial37,NAdjNum,ten blue spatulas,spatulas ten blue,ten blue spatulas,spatulas blue ten,blue ten spatulas,3,old,radio5,1,NOuterInner,OuterInnerN,NInnerOuter,InnerOuterN,NOuterInner,0,spatula,blue,ten
3923,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial38_NAdjNum_seven furry chairs_seven furry chairs_furry seven chairs_chairs seven furry_chairs furry seven_4_new_radio7,test,testTrial38,NAdjNum,seven furry chairs,seven furry chairs,furry seven chairs,chairs seven furry,chairs furry seven,4,new,radio7,3,OuterInnerN,InnerOuterN,NOuterInner,NInnerOuter,NOuterInner,0,chair,furry,seven
3924,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial31_NAdjNum_five stone shoes_shoes stone five_stone five shoes_shoes five stone_five stone shoes_1_old_radio7,test,testTrial31,NAdjNum,five stone shoes,shoes stone five,stone five shoes,shoes five stone,five stone shoes,1,old,radio7,3,NInnerOuter,InnerOuterN,NOuterInner,OuterInnerN,NOuterInner,0,shoe,stone,five
3925,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial32_NNum_nine leaves_nine leaves_leaves nine_-----_-----_2_new_radio6,test,testTrial32,NNum,nine leaves,nine leaves,leaves nine,-----,-----,2,new,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,leaf,nine,NA
3926,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial30_NNum_eight pillows_eight pillows_pillows eight_-----_-----_2_old_radio6,test,testTrial30,NNum,eight pillows,eight pillows,pillows eight,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,pillow,eight,NA
3927,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial35_NAdj_dirty hat_dirty hat_hat dirty_-----_-----_2_old_radio6,test,testTrial35,NAdj,dirty hat,dirty hat,hat dirty,-----,-----,2,old,radio6,2,twoWords,twoWords,twoWords,twoWords,twoWords,1,hat,dirty,NA
3928,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial36_NNum_ten pigs_pigs ten_ten pigs_-----_-----_1_old_radio5,test,testTrial36,NNum,ten pigs,pigs ten,ten pigs,-----,-----,1,old,radio5,1,twoWords,twoWords,twoWords,twoWords,twoWords,1,pig,ten,NA
3929,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial33_NAdjNum_four orange pillows_pillows four orange_pillows orange four_four orange pillows_orange four pillows_2_old_radio5,test,testTrial33,NAdjNum,four orange pillows,pillows four orange,pillows orange four,four orange pillows,orange four pillows,2,old,radio5,1,NOuterInner,NInnerOuter,OuterInnerN,InnerOuterN,NOuterInner,0,pillow,orange,four
3930,A9VZICM8M5XD,NA,"Fri Jul 26 07:58:48 PDT 2013","Fri Jul 26 08:08:43 PDT 2013",NAdjNum,list_B_NumAdj,testTrial34_NAdjNum_three purple shovels_three purple shovels_shovels purple three_shovels three purple_purple three shovels_2_new_radio7,test,testTrial34,NAdjNum,three purple shovels,three purple shovels,shovels purple three,shovels three purple,purple three shovels,2,new,radio7,3,OuterInnerN,NInnerOuter,NOuterInner,InnerOuterN,NOuterInner,0,shovel,purple,three
